,longitude,latitude,month,hour,day,local_authority_(district),1st_road_class,1st_road_number,speed_limit,accident,weather_conditions,junction_detail
29682,-1.581187,55.123958,4,14,4,916,3,193,30,0,1,0
29683,-1.581187,55.123958,9,13,22,463,3,193,30,0,1,0
29684,-0.230093,51.492531,4,18,24,11,3,315,30,1,1,3
29685,-0.230093,51.492531,9,19,26,690,3,315,30,0,1,3
29686,-0.230093,51.492531,8,17,17,142,3,315,30,0,1,3
29687,-0.230093,51.492531,2,2,9,26,3,315,30,0,1,3
29688,-3.567658,53.284215,8,14,21,721,3,547,60,1,1,0
29689,-3.567658,53.284215,6,13,4,339,3,547,60,0,1,0
29690,-3.567658,53.284215,9,9,18,835,3,547,60,0,1,0
29691,-3.567658,53.284215,3,11,5,710,3,547,60,0,1,0
29692,-2.270588,53.598862,7,14,19,101,4,6222,30,1,1,3
29693,-2.270588,53.598862,5,16,17,255,4,6222,30,0,1,3
29694,-2.270588,53.598862,9,18,4,723,4,6222,30,0,1,3
29695,-2.270588,53.598862,3,19,1,461,4,6222,30,0,1,3
29696,-3.608309,55.866074,3,9,14,940,6,0,60,1,1,9
29697,-3.608309,55.866074,6,0,2,830,6,0,60,0,1,9
29698,-3.608309,55.866074,6,2,8,196,6,0,60,0,1,9
29699,-3.608309,55.866074,6,21,25,679,6,0,60,0,1,9
29700,-1.365312,51.69394,2,15,21,483,3,420,50,1,1,0
29701,-1.365312,51.69394,9,8,6,772,3,420,50,0,1,0
29702,-1.365312,51.69394,2,17,20,893,3,420,50,0,1,0
29703,-1.365312,51.69394,11,12,23,86,3,420,50,0,1,0
29704,-2.840772,56.334143,11,19,21,925,4,939,60,1,2,3
29705,-2.840772,56.334143,8,16,9,455,4,939,60,0,2,3
29706,-2.840772,56.334143,5,1,6,517,4,939,60,0,2,3
29707,-2.840772,56.334143,7,5,21,425,4,939,60,0,2,3
29708,-3.171246,55.009785,10,9,23,917,4,6357,60,1,1,0
29709,-3.171246,55.009785,2,8,21,154,4,6357,60,0,1,0
29710,-3.171246,55.009785,8,11,28,158,4,6357,60,0,1,0
29711,-3.171246,55.009785,8,1,25,827,4,6357,60,0,1,0
29712,-4.727936,50.637016,5,18,22,596,6,0,60,1,7,0
29713,-4.727936,50.637016,10,22,3,520,6,0,60,0,7,0
29714,-4.727936,50.637016,1,22,15,272,6,0,60,0,7,0
29715,-4.727936,50.637016,2,7,19,675,6,0,60,0,7,0
29716,-0.433787,51.335437,10,15,14,510,3,245,60,1,1,0
29717,-0.433787,51.335437,2,15,12,575,3,245,60,0,1,0
29718,-0.433787,51.335437,6,14,26,879,3,245,60,0,1,0
29719,-0.433787,51.335437,5,11,5,224,3,245,60,0,1,0
29720,-2.847953,53.194613,9,14,18,130,3,51,50,1,1,6
29721,-2.847953,53.194613,7,9,14,520,3,51,50,0,1,6
29722,-2.847953,53.194613,7,18,23,675,3,51,50,0,1,6
29723,-2.847953,53.194613,8,12,17,173,3,51,50,0,1,6
29724,-0.111425,51.505698,9,17,23,9,3,3200,30,1,1,3
29725,-0.111425,51.505698,10,11,25,765,3,3200,30,0,1,3
29726,-0.111425,51.505698,7,1,25,571,3,3200,30,0,1,3
29727,-0.111425,51.505698,10,7,27,131,3,3200,30,0,1,3
29728,-3.681197,51.53192,10,17,28,740,4,4281,30,1,1,6
29729,-3.681197,51.53192,5,1,8,176,4,4281,30,0,1,6
29730,-3.681197,51.53192,5,22,12,123,4,4281,30,0,1,6
29731,-3.681197,51.53192,3,22,22,311,4,4281,30,0,1,6
29732,1.534673,52.548117,9,15,26,406,5,386,60,1,1,0
29733,1.534673,52.548117,2,5,1,178,5,386,60,0,1,0
29734,1.534673,52.548117,5,0,12,293,5,386,60,0,1,0
29735,1.534673,52.548117,4,5,1,854,5,386,60,0,1,0
29736,-0.108302,51.480198,10,11,23,9,3,202,30,1,1,6
29737,-0.108302,51.480198,5,18,3,494,3,202,30,0,1,6
29738,-0.108302,51.480198,2,9,22,469,3,202,30,0,1,6
29739,-0.108302,51.480198,4,16,2,844,3,202,30,0,1,6
29740,0.262252,50.77517,9,8,21,551,6,0,30,1,9,3
29741,0.262252,50.77517,7,11,6,189,6,0,30,0,9,3
29742,0.262252,50.77517,8,2,11,154,6,0,30,0,9,3
29743,0.262252,50.77517,4,22,15,897,6,0,30,0,9,3
29744,0.109182,51.571002,1,17,24,14,6,0,30,1,1,3
29745,0.109182,51.571002,7,1,1,389,6,0,30,0,1,3
29746,0.109182,51.571002,8,8,24,321,6,0,30,0,1,3
29747,0.109182,51.571002,12,8,3,487,6,0,30,0,1,3
29748,-0.361455,53.743269,11,7,24,228,3,1105,30,1,2,3
29749,-0.361455,53.743269,7,17,26,661,3,1105,30,0,2,3
29750,-0.361455,53.743269,6,8,24,72,3,1105,30,0,2,3
29751,-0.361455,53.743269,5,2,20,565,3,1105,30,0,2,3
29752,-2.303603,53.482923,11,17,13,107,1,602,70,1,2,0
29753,-2.303603,53.482923,8,5,4,900,1,602,70,0,2,0
29754,-2.303603,53.482923,6,15,17,725,1,602,70,0,2,0
29755,-2.303603,53.482923,11,6,4,905,1,602,70,0,2,0
29756,-1.467554,53.46243,4,8,15,215,6,0,30,1,9,0
29757,-1.467554,53.46243,3,23,17,790,6,0,30,0,9,0
29758,-1.467554,53.46243,1,14,21,940,6,0,30,0,9,0
29759,-1.467554,53.46243,3,18,17,462,6,0,30,0,9,0
29760,-1.027483,51.453216,11,13,13,472,6,7201,30,1,1,6
29761,-1.027483,51.453216,2,1,23,280,6,7201,30,0,1,6
29762,-1.027483,51.453216,3,19,20,478,6,7201,30,0,1,6
29763,-1.027483,51.453216,3,21,5,429,6,7201,30,0,1,6
29764,1.288224,52.63223,4,16,13,404,5,855,30,1,1,3
29765,1.288224,52.63223,12,17,28,393,5,855,30,0,1,3
29766,1.288224,52.63223,6,6,23,370,5,855,30,0,1,3
29767,1.288224,52.63223,9,16,3,271,5,855,30,0,1,3
29768,-2.810615,53.398599,1,15,16,90,1,62,30,1,1,1
29769,-2.810615,53.398599,3,16,20,627,1,62,30,0,1,1
29770,-2.810615,53.398599,12,12,15,799,1,62,30,0,1,1
29771,-2.810615,53.398599,7,0,1,395,1,62,30,0,1,1
29772,-2.733463,52.059603,9,17,18,285,3,438,30,1,1,0
29773,-2.733463,52.059603,2,9,16,910,3,438,30,0,1,0
29774,-2.733463,52.059603,9,4,4,794,3,438,30,0,1,0
29775,-2.733463,52.059603,4,11,2,455,3,438,30,0,1,0
29776,-1.193251,52.458766,5,8,16,363,1,1,70,1,1,0
29777,-1.193251,52.458766,2,0,14,673,1,1,70,0,1,0
29778,-1.193251,52.458766,2,0,12,28,1,1,70,0,1,0
29779,-1.193251,52.458766,2,12,22,39,1,1,70,0,1,0
29780,-1.275379,52.90015,8,12,18,324,3,6005,30,1,1,3
29781,-1.275379,52.90015,4,22,6,912,3,6005,30,0,1,3
29782,-1.275379,52.90015,9,1,26,378,3,6005,30,0,1,3
29783,-1.275379,52.90015,3,6,14,659,3,6005,30,0,1,3
29784,-2.54555,50.687853,6,18,26,645,5,0,60,1,7,0
29785,-2.54555,50.687853,3,2,17,67,5,0,60,0,7,0
29786,-2.54555,50.687853,12,4,11,325,5,0,60,0,7,0
29787,-2.54555,50.687853,4,7,20,326,5,0,60,0,7,0
29788,-0.517554,51.470575,9,8,15,473,6,7305,30,1,1,1
29789,-0.517554,51.470575,2,18,23,760,6,7305,30,0,1,1
29790,-0.517554,51.470575,11,11,17,514,6,7305,30,0,1,1
29791,-0.517554,51.470575,10,0,23,519,6,7305,30,0,1,1
29792,-2.146611,52.480923,8,18,30,303,4,4180,30,1,1,0
29793,-2.146611,52.480923,10,20,26,34,4,4180,30,0,1,0
29794,-2.146611,52.480923,8,15,5,589,4,4180,30,0,1,0
29795,-2.146611,52.480923,9,22,4,644,4,4180,30,0,1,0
29796,-1.563194,54.86687,11,17,30,169,5,186,30,1,2,0
29797,-1.563194,54.86687,4,1,9,578,5,186,30,0,2,0
29798,-1.563194,54.86687,7,9,6,503,5,186,30,0,2,0
29799,-1.563194,54.86687,2,0,20,835,5,186,30,0,2,0
29800,-3.563595,50.425758,6,12,18,587,6,0,30,1,1,3
29801,-3.563595,50.425758,2,4,25,209,6,0,30,0,1,3
29802,-3.563595,50.425758,11,13,24,645,6,0,30,0,1,3
29803,-3.563595,50.425758,6,5,19,345,6,0,30,0,1,3
29804,-4.304168,55.854731,11,7,20,926,6,0,30,1,1,3
29805,-4.304168,55.854731,3,9,26,694,6,0,30,0,1,3
29806,-4.304168,55.854731,10,19,16,176,6,0,30,0,1,3
29807,-4.304168,55.854731,6,4,14,798,6,0,30,0,1,3
29808,-1.616219,54.753199,8,18,24,169,3,690,30,1,1,3
29809,-1.616219,54.753199,3,16,24,447,3,690,30,0,1,3
29810,-1.616219,54.753199,6,3,3,567,3,690,30,0,1,3
29811,-1.616219,54.753199,1,0,2,527,3,690,30,0,1,3
29812,-3.516635,50.681041,3,13,23,585,3,30,70,1,1,5
29813,-3.516635,50.681041,9,1,23,539,3,30,70,0,1,5
29814,-3.516635,50.681041,10,11,20,441,3,30,70,0,1,5
29815,-3.516635,50.681041,11,8,9,557,3,30,70,0,1,5
29816,-0.195816,51.455859,7,12,21,10,3,218,30,1,1,3
29817,-0.195816,51.455859,7,9,13,739,3,218,30,0,1,3
29818,-0.195816,51.455859,7,14,24,489,3,218,30,0,1,3
29819,-0.195816,51.455859,9,21,8,79,3,218,30,0,1,3
29820,-1.183661,50.895023,9,0,21,502,3,32,50,1,1,0
29821,-1.183661,50.895023,2,11,25,403,3,32,50,0,1,0
29822,-1.183661,50.895023,9,20,21,846,3,32,50,0,1,0
29823,-1.183661,50.895023,1,7,15,622,3,32,50,0,1,0
29824,-2.220311,53.97709,6,16,19,180,3,682,60,1,1,0
29825,-2.220311,53.97709,7,15,6,326,3,682,60,0,1,0
29826,-2.220311,53.97709,11,0,11,212,3,682,60,0,1,0
29827,-2.220311,53.97709,4,11,8,842,3,682,60,0,1,0
29828,-0.083847,53.565669,7,12,13,233,6,0,30,1,1,3
29829,-0.083847,53.565669,10,8,9,53,6,0,30,0,1,3
29830,-0.083847,53.565669,2,12,14,190,6,0,30,0,1,3
29831,-0.083847,53.565669,7,12,9,53,6,0,30,0,1,3
29832,-0.072933,51.570987,5,8,27,4,3,10,30,1,1,3
29833,-0.072933,51.570987,3,12,7,839,3,10,30,0,1,3
29834,-0.072933,51.570987,7,16,18,575,3,10,30,0,1,3
29835,-0.072933,51.570987,10,0,24,105,3,10,30,0,1,3
29836,-5.417836,50.175616,7,14,14,596,3,30,60,1,2,0
29837,-5.417836,50.175616,4,22,28,626,3,30,60,0,2,0
29838,-5.417836,50.175616,7,11,12,606,3,30,60,0,2,0
29839,-5.417836,50.175616,11,15,24,899,3,30,60,0,2,0
29840,-1.296915,53.824616,8,17,30,187,4,1217,60,1,1,3
29841,-1.296915,53.824616,8,18,14,575,4,1217,60,0,1,3
29842,-1.296915,53.824616,11,9,6,817,4,1217,60,0,1,3
29843,-1.296915,53.824616,8,4,1,42,4,1217,60,0,1,3
29844,-2.741147,53.446205,9,20,29,92,6,0,30,1,1,3
29845,-2.741147,53.446205,6,0,8,249,6,0,30,0,1,3
29846,-2.741147,53.446205,2,21,12,882,6,0,30,0,1,3
29847,-2.741147,53.446205,9,1,13,728,6,0,30,0,1,3
29848,-0.302937,51.548101,8,9,24,28,6,0,20,1,2,0
29849,-0.302937,51.548101,8,7,27,461,6,0,20,0,2,0
29850,-0.302937,51.548101,12,22,19,609,6,0,20,0,2,0
29851,-0.302937,51.548101,7,9,5,889,6,0,20,0,2,0
29852,-0.222706,51.497275,5,10,21,11,3,219,30,1,1,3
29853,-0.222706,51.497275,1,1,2,557,3,219,30,0,1,3
29854,-0.222706,51.497275,11,14,1,805,3,219,30,0,1,3
29855,-0.222706,51.497275,12,13,6,321,3,219,30,0,1,3
29856,-1.593783,53.837888,9,0,15,204,3,6110,40,1,2,1
29857,-1.593783,53.837888,2,0,6,514,3,6110,40,0,2,1
29858,-1.593783,53.837888,4,20,16,765,3,6110,40,0,2,1
29859,-1.593783,53.837888,10,1,3,36,3,6110,40,0,2,1
29860,-0.212173,51.453502,4,16,27,10,3,3,30,1,1,3
29861,-0.212173,51.453502,9,2,28,454,3,3,30,0,1,3
29862,-0.212173,51.453502,10,21,2,103,3,3,30,0,1,3
29863,-0.212173,51.453502,12,22,19,298,3,3,30,0,1,3
29864,0.967598,51.318215,3,15,25,540,3,299,70,1,1,3
29865,0.967598,51.318215,8,22,11,832,3,299,70,0,1,3
29866,0.967598,51.318215,7,17,6,489,3,299,70,0,1,3
29867,0.967598,51.318215,11,22,6,473,3,299,70,0,1,3
29868,-3.116008,54.843275,9,16,26,60,3,596,60,1,1,0
29869,-3.116008,54.843275,4,14,21,170,3,596,60,0,1,0
29870,-3.116008,54.843275,5,1,25,594,3,596,60,0,1,0
29871,-3.116008,54.843275,6,1,15,373,3,596,60,0,1,0
29872,-0.074701,51.546197,5,23,14,4,3,104,30,1,2,3
29873,-0.074701,51.546197,3,15,17,711,3,104,30,0,2,3
29874,-0.074701,51.546197,7,14,9,441,3,104,30,0,2,3
29875,-0.074701,51.546197,11,18,20,22,3,104,30,0,2,3
29876,-1.200758,51.732318,1,14,16,482,3,4142,50,1,1,5
29877,-1.200758,51.732318,5,18,6,131,3,4142,50,0,1,5
29878,-1.200758,51.732318,11,14,20,794,3,4142,50,0,1,5
29879,-1.200758,51.732318,8,12,17,42,3,4142,50,0,1,5
29880,0.230343,51.419298,7,14,25,532,1,25,70,1,1,0
29881,0.230343,51.419298,8,19,4,147,1,25,70,0,1,0
29882,0.230343,51.419298,3,3,7,133,1,25,70,0,1,0
29883,0.230343,51.419298,4,6,26,380,1,25,70,0,1,0
29884,-4.847595,55.215081,12,14,31,937,3,714,60,1,5,0
29885,-4.847595,55.215081,4,22,3,245,3,714,60,0,5,0
29886,-4.847595,55.215081,1,6,22,875,3,714,60,0,5,0
29887,-4.847595,55.215081,11,3,3,732,3,714,60,0,5,0
29888,-1.802878,52.561517,11,21,30,300,4,4148,30,1,1,0
29889,-1.802878,52.561517,7,7,13,845,4,4148,30,0,1,0
29890,-1.802878,52.561517,2,8,14,536,4,4148,30,0,1,0
29891,-1.802878,52.561517,10,1,7,495,4,4148,30,0,1,0
29892,-3.22848,54.108261,5,16,18,61,6,0,30,1,1,0
29893,-3.22848,54.108261,8,19,19,919,6,0,30,0,1,0
29894,-3.22848,54.108261,3,17,9,487,6,0,30,0,1,0
29895,-3.22848,54.108261,9,4,2,804,6,0,30,0,1,0
29896,-0.14054,51.441776,11,20,28,9,5,0,30,1,1,3
29897,-0.14054,51.441776,4,16,22,825,5,0,30,0,1,3
29898,-0.14054,51.441776,5,19,18,149,5,0,30,0,1,3
29899,-0.14054,51.441776,6,8,24,851,5,0,30,0,1,3
29900,-1.285742,53.209623,1,15,26,321,5,41,60,1,2,6
29901,-1.285742,53.209623,11,5,16,235,5,41,60,0,2,6
29902,-1.285742,53.209623,11,17,13,864,5,41,60,0,2,6
29903,-1.285742,53.209623,10,0,20,282,5,41,60,0,2,6
29904,-2.895945,53.191906,2,11,16,130,3,5268,30,1,1,3
29905,-2.895945,53.191906,10,16,12,227,3,5268,30,0,1,3
29906,-2.895945,53.191906,11,10,1,170,3,5268,30,0,1,3
29907,-2.895945,53.191906,6,0,12,455,3,5268,30,0,1,3
29908,-3.103526,53.353067,10,22,31,95,6,0,20,1,1,0
29909,-3.103526,53.353067,9,6,21,412,6,0,20,0,1,0
29910,-3.103526,53.353067,9,3,11,102,6,0,20,0,1,0
29911,-3.103526,53.353067,10,2,26,354,6,0,20,0,1,0
29912,-3.289562,56.122923,10,22,21,925,4,9149,40,1,2,6
29913,-3.289562,56.122923,12,10,2,546,4,9149,40,0,2,6
29914,-3.289562,56.122923,10,23,24,518,4,9149,40,0,2,6
29915,-3.289562,56.122923,4,14,15,322,4,9149,40,0,2,6
29916,-0.635571,53.577738,8,1,15,232,6,0,30,1,2,3
29917,-0.635571,53.577738,1,12,11,633,6,0,30,0,2,3
29918,-0.635571,53.577738,3,0,16,63,6,0,30,0,2,3
29919,-0.635571,53.577738,12,7,8,311,6,0,30,0,2,3
29920,-1.218882,53.795641,8,12,14,187,6,341,30,1,2,3
29921,-1.218882,53.795641,12,19,24,474,6,341,30,0,2,3
29922,-1.218882,53.795641,11,17,20,823,6,341,30,0,2,3
29923,-1.218882,53.795641,7,12,24,838,6,341,30,0,2,3
29924,0.073984,50.92828,5,8,16,556,3,26,50,1,1,0
29925,0.073984,50.92828,12,18,10,477,3,26,50,0,1,0
29926,0.073984,50.92828,2,5,7,761,3,26,50,0,1,0
29927,0.073984,50.92828,10,21,14,566,3,26,50,0,1,0
29928,-2.317991,53.693571,11,17,23,82,3,56,70,1,2,0
29929,-2.317991,53.693571,6,1,7,505,3,56,70,0,2,0
29930,-2.317991,53.693571,8,15,3,609,3,56,70,0,2,0
29931,-2.317991,53.693571,9,11,9,521,3,56,70,0,2,0
29932,-0.033863,52.292222,12,14,27,395,5,185,60,1,1,0
29933,-0.033863,52.292222,5,5,13,150,5,185,60,0,1,0
29934,-0.033863,52.292222,6,2,8,632,5,185,60,0,1,0
29935,-0.033863,52.292222,2,21,3,508,5,185,60,0,1,0
29936,-0.168858,51.471268,7,7,22,10,3,3205,30,1,1,3
29937,-0.168858,51.471268,11,16,8,680,3,3205,30,0,1,3
29938,-0.168858,51.471268,12,5,5,202,3,3205,30,0,1,3
29939,-0.168858,51.471268,3,6,25,447,3,3205,30,0,1,3
29940,-0.103588,51.590281,10,15,20,31,3,504,30,1,1,6
29941,-0.103588,51.590281,2,0,19,122,3,504,30,0,1,6
29942,-0.103588,51.590281,1,15,26,817,3,504,30,0,1,6
29943,-0.103588,51.590281,4,20,18,767,3,504,30,0,1,6
29944,-1.87586,50.72384,3,17,21,640,3,338,30,1,1,5
29945,-1.87586,50.72384,3,0,18,656,3,338,30,0,1,5
29946,-1.87586,50.72384,6,23,5,860,3,338,30,0,1,5
29947,-1.87586,50.72384,10,23,14,887,3,338,30,0,1,5
29948,-4.235488,55.866585,6,7,23,926,1,8,50,1,1,5
29949,-4.235488,55.866585,4,16,16,641,1,8,50,0,1,5
29950,-4.235488,55.866585,1,18,8,58,1,8,50,0,1,5
29951,-4.235488,55.866585,11,8,13,828,1,8,50,0,1,5
29952,0.035644,51.452698,9,23,25,6,3,205,30,1,1,1
29953,0.035644,51.452698,8,20,27,845,3,205,30,0,1,1
29954,0.035644,51.452698,5,1,9,696,3,205,30,0,1,1
29955,0.035644,51.452698,11,21,26,896,3,205,30,0,1,1
29956,-0.362211,51.666174,8,10,31,33,4,462,30,1,2,8
29957,-0.362211,51.666174,2,22,15,366,4,462,30,0,2,8
29958,-0.362211,51.666174,6,12,17,820,4,462,30,0,2,8
29959,-0.362211,51.666174,9,2,11,824,4,462,30,0,2,8
29960,-5.469154,56.407216,9,13,23,913,3,816,30,1,2,3
29961,-5.469154,56.407216,9,6,18,842,3,816,30,0,2,3
29962,-5.469154,56.407216,11,5,9,249,3,816,30,0,2,3
29963,-5.469154,56.407216,2,6,2,146,3,816,30,0,2,3
29964,0.53379,51.378674,12,6,15,544,3,2,30,1,2,1
29965,0.53379,51.378674,4,22,21,901,3,2,30,0,2,1
29966,0.53379,51.378674,8,13,20,14,3,2,30,0,2,1
29967,0.53379,51.378674,8,5,9,620,3,2,30,0,2,1
29968,-0.043603,51.54829,5,23,29,4,3,102,30,1,1,3
29969,-0.043603,51.54829,12,21,19,372,3,102,30,0,1,3
29970,-0.043603,51.54829,9,19,14,847,3,102,30,0,1,3
29971,-0.043603,51.54829,5,1,21,74,3,102,30,0,1,3
29972,-3.021705,53.350541,4,18,19,95,6,0,30,1,1,3
29973,-3.021705,53.350541,11,22,17,18,6,0,30,0,1,3
29974,-3.021705,53.350541,9,6,6,783,6,0,30,0,1,3
29975,-3.021705,53.350541,9,8,11,843,6,0,30,0,1,3
29976,-2.13158,52.279472,6,15,24,277,3,38,60,1,1,0
29977,-2.13158,52.279472,5,15,27,110,3,38,60,0,1,0
29978,-2.13158,52.279472,7,15,22,609,3,38,60,0,1,0
29979,-2.13158,52.279472,3,13,20,63,3,38,60,0,1,0
29980,-0.217215,51.460773,12,1,22,10,3,205,30,1,2,6
29981,-0.217215,51.460773,10,14,16,663,3,205,30,0,2,6
29982,-0.217215,51.460773,3,14,25,395,3,205,30,0,2,6
29983,-0.217215,51.460773,5,15,4,248,3,205,30,0,2,6
29984,-2.641544,51.434127,9,8,18,605,3,370,60,1,1,0
29985,-2.641544,51.434127,1,19,11,879,3,370,60,0,1,0
29986,-2.641544,51.434127,8,21,26,161,3,370,60,0,1,0
29987,-2.641544,51.434127,12,21,9,316,3,370,60,0,1,0
29988,0.115771,51.461081,6,10,18,18,3,207,30,1,1,3
29989,0.115771,51.461081,2,21,1,94,3,207,30,0,1,3
29990,0.115771,51.461081,5,1,23,685,3,207,30,0,1,3
29991,0.115771,51.461081,5,12,5,392,3,207,30,0,1,3
29992,-2.872753,56.646218,5,20,28,912,6,0,30,1,1,0
29993,-2.872753,56.646218,9,3,22,931,6,0,30,0,1,0
29994,-2.872753,56.646218,9,13,27,884,6,0,30,0,1,0
29995,-2.872753,56.646218,3,23,8,598,6,0,30,0,1,0
29996,0.913803,51.880627,1,20,16,455,6,0,30,1,1,3
29997,0.913803,51.880627,4,19,24,822,6,0,30,0,1,3
29998,0.913803,51.880627,4,13,19,612,6,0,30,0,1,3
29999,0.913803,51.880627,2,6,28,813,6,0,30,0,1,3
30000,-0.100103,51.58384,2,1,24,31,3,105,30,1,2,3
30001,-0.100103,51.58384,7,22,7,793,3,105,30,0,2,3
30002,-0.100103,51.58384,4,15,11,133,3,105,30,0,2,3
30003,-0.100103,51.58384,4,15,12,41,3,105,30,0,2,3
30004,-1.776184,53.803619,8,22,23,200,3,6177,30,1,1,3
30005,-1.776184,53.803619,11,14,23,156,3,6177,30,0,1,3
30006,-1.776184,53.803619,8,0,5,580,3,6177,30,0,1,3
30007,-1.776184,53.803619,10,4,16,201,3,6177,30,0,1,3
30008,-1.911201,53.708612,3,17,21,202,3,58,30,1,1,0
30009,-1.911201,53.708612,5,20,6,471,3,58,30,0,1,0
30010,-1.911201,53.708612,9,7,16,611,3,58,30,0,1,0
30011,-1.911201,53.708612,3,21,8,261,3,58,30,0,1,0
30012,1.034258,51.35824,4,9,20,531,6,3121,30,1,1,3
30013,1.034258,51.35824,1,5,9,725,6,3121,30,0,1,3
30014,1.034258,51.35824,5,1,14,578,6,3121,30,0,1,3
30015,1.034258,51.35824,5,20,15,507,6,3121,30,0,1,3
30016,-1.883872,52.445986,3,11,20,300,4,4217,30,1,1,0
30017,-1.883872,52.445986,7,14,10,617,4,4217,30,0,1,0
30018,-1.883872,52.445986,3,23,1,754,4,4217,30,0,1,0
30019,-1.883872,52.445986,10,18,3,88,4,4217,30,0,1,0
30020,-0.11941,51.588197,9,16,20,31,6,0,30,1,1,0
30021,-0.11941,51.588197,5,10,24,173,6,0,30,0,1,0
30022,-0.11941,51.588197,10,14,10,10,6,0,30,0,1,0
30023,-0.11941,51.588197,10,22,18,140,6,0,30,0,1,0
30024,-0.179886,51.527013,11,12,24,1,3,5,30,1,1,8
30025,-0.179886,51.527013,4,1,26,363,3,5,30,0,1,8
30026,-0.179886,51.527013,3,18,20,609,3,5,30,0,1,8
30027,-0.179886,51.527013,2,0,28,491,3,5,30,0,1,8
30028,-0.336376,51.426015,3,9,23,24,3,313,30,1,1,6
30029,-0.336376,51.426015,11,10,10,532,3,313,30,0,1,6
30030,-0.336376,51.426015,2,6,15,835,3,313,30,0,1,6
30031,-0.336376,51.426015,7,15,18,681,3,313,30,0,1,6
30032,-0.037631,53.562564,8,15,15,233,3,180,30,1,1,0
30033,-0.037631,53.562564,10,15,2,160,3,180,30,0,1,0
30034,-0.037631,53.562564,9,9,4,678,3,180,30,0,1,0
30035,-0.037631,53.562564,6,17,21,46,3,180,30,0,1,0
30036,0.57822,50.867683,11,10,20,552,6,0,30,1,1,3
30037,0.57822,50.867683,9,18,1,66,6,0,30,0,1,3
30038,0.57822,50.867683,4,23,17,511,6,0,30,0,1,3
30039,0.57822,50.867683,11,2,25,891,6,0,30,0,1,3
30040,-1.187336,52.905127,10,7,28,346,6,0,30,1,2,3
30041,-1.187336,52.905127,3,0,5,446,6,0,30,0,2,3
30042,-1.187336,52.905127,1,17,27,722,6,0,30,0,2,3
30043,-1.187336,52.905127,9,16,24,659,6,0,30,0,2,3
30044,-4.256916,55.865394,5,8,13,926,6,0,30,1,1,9
30045,-4.256916,55.865394,9,19,18,820,6,0,30,0,1,9
30046,-4.256916,55.865394,1,17,14,605,6,0,30,0,1,9
30047,-4.256916,55.865394,6,16,16,875,6,0,30,0,1,9
30048,-1.3244,53.169848,5,3,26,321,1,1,70,1,1,0
30049,-1.3244,53.169848,4,22,8,588,1,1,70,0,1,0
30050,-1.3244,53.169848,6,8,28,707,1,1,70,0,1,0
30051,-1.3244,53.169848,12,4,4,516,1,1,70,0,1,0
30052,-0.104325,51.378068,11,10,24,20,6,0,30,1,1,6
30053,-0.104325,51.378068,5,18,11,360,6,0,30,0,1,6
30054,-0.104325,51.378068,3,20,15,17,6,0,30,0,1,6
30055,-0.104325,51.378068,8,20,8,168,6,0,30,0,1,6
30056,-0.050555,51.436178,9,8,23,7,4,227,30,1,1,3
30057,-0.050555,51.436178,3,10,9,556,4,227,30,0,1,3
30058,-0.050555,51.436178,4,19,1,487,4,227,30,0,1,3
30059,-0.050555,51.436178,7,10,19,19,4,227,30,0,1,3
30060,-1.859226,52.469963,8,19,30,300,6,0,30,1,9,8
30061,-1.859226,52.469963,4,19,7,213,6,0,30,0,9,8
30062,-1.859226,52.469963,1,5,10,899,6,0,30,0,9,8
30063,-1.859226,52.469963,11,3,26,411,6,0,30,0,9,8
30064,-2.177863,52.537283,3,18,21,254,3,449,70,1,1,3
30065,-2.177863,52.537283,4,5,3,581,3,449,70,0,1,3
30066,-2.177863,52.537283,9,13,27,503,3,449,70,0,1,3
30067,-2.177863,52.537283,11,0,5,830,3,449,70,0,1,3
30068,0.627533,51.359592,4,17,14,544,3,2,40,1,1,3
30069,0.627533,51.359592,6,20,15,550,3,2,40,0,1,3
30070,0.627533,51.359592,12,17,6,867,3,2,40,0,1,3
30071,0.627533,51.359592,4,21,22,470,3,2,40,0,1,3
30072,-0.277371,51.617779,8,14,31,30,5,0,30,1,2,3
30073,-0.277371,51.617779,7,2,17,53,5,0,30,0,2,3
30074,-0.277371,51.617779,4,21,1,598,5,0,30,0,2,3
30075,-0.277371,51.617779,6,21,9,837,5,0,30,0,2,3
30076,-3.253125,55.96343,1,14,19,923,6,0,30,1,1,0
30077,-3.253125,55.96343,1,15,6,487,6,0,30,0,1,0
30078,-3.253125,55.96343,7,6,12,548,6,0,30,0,1,0
30079,-3.253125,55.96343,2,15,22,39,6,0,30,0,1,0
30080,0.917296,51.979578,7,17,21,410,4,1068,60,1,1,0
30081,0.917296,51.979578,6,20,11,433,4,1068,60,0,1,0
30082,0.917296,51.979578,6,13,16,350,4,1068,60,0,1,0
30083,0.917296,51.979578,12,15,24,436,4,1068,60,0,1,0
30084,-1.917221,52.503703,9,20,17,300,6,0,30,1,1,3
30085,-1.917221,52.503703,1,11,28,569,6,0,30,0,1,3
30086,-1.917221,52.503703,4,21,2,207,6,0,30,0,1,3
30087,-1.917221,52.503703,12,13,25,342,6,0,30,0,1,3
30088,-1.109831,53.522782,7,19,28,211,6,0,30,1,1,3
30089,-1.109831,53.522782,10,19,7,87,6,0,30,0,1,3
30090,-1.109831,53.522782,1,20,14,585,6,0,30,0,1,3
